,id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento,tipo_pessoa,score_ranking_bruto,score_recuperacao
371,1746,9.96,Cauê Pimenta,1973-01-16,52.0,DIVORCIADO,Radiologista,4011.47,,,,,,,720,cpereira@example.com,0500 446 2563,"Lago Vinícius Marques, 31, Oliveira de Minas - SP",NAO,NAO,542.386.709-65,pf,4.720769634923804,0.7435289747128788
372,1749,682.64,Maria Fernanda Vieira,1985-09-28,39.0,SOLTEIRO,Revisor,1371.74,,,,,,,1196,maria-sophia59@example.net,+55 (061) 7345 0239,"Alameda de Gomes, 86, Carvalho de Carvalho - RN",NAO,NAO,816.075.293-86,pf,0.821431356917858,0.5249104222583686
373,1750,262.61,Raul Dias,1982-09-02,43.0,CASADO,Sapateiro,6308.33,,,,,,,332,anthony78@example.com,+55 (031) 3160-8808,"Estrada Fernanda Macedo, Fonseca da Prata - MA",SIM,NAO,925.487.136-28,pf,2.5380742685736113,0.6281781962418627
374,1752,281.7,Rhavi Porto,2002-11-30,22.0,CASADO,Profissional de manutenção industrial,1383.23,,,,,,,632,rsouza@example.com,+55 21 3237 2516,"Estação da Mota, 68, Rios - SC",NAO,SIM,723.946.015-07,pf,6.605390267324515,0.8220989704233439
375,1754,65.34,André Viana,1972-11-20,52.0,VIUVO,Ceramista,1686.4,,,,,,,339,yanalbuquerque@example.net,11 7512-9388,"Trecho de Dias, Sales - MS",SIM,SIM,756.108.392-03,pf,1.283999646270273,0.5533363678815741
376,1756,102.87,Rael da Rocha,2005-06-01,20.0,VIUVO,Engenheiro petroquímico,3331.52,,,,,,,1801,vcostela@example.org,0300 278 2737,"Alameda de Sá, 43, Fogaça de Machado - TO",SIM,NAO,518.032.497-14,pf,-2.5797774732659615,0.3226303380676129
377,1760,36.17,Srta. Ágatha Rocha,1962-03-26,63.0,SOLTEIRO,Grafologista,1620.56,,,,,,,1138,igorbarbosa@example.com,+55 61 7580 3365,"Rua de Abreu, 58, Jesus da Serra - RJ",NAO,SIM,401.579.268-85,pf,2.0320139507135657,0.598498689364263
378,1762,269.86,Sra. Alice Correia,1991-02-12,34.0,CASADO,Profissional de relações públicas,4255.98,,,,,,,1420,thomas21@example.net,(021) 5849-8958,"Setor Maya da Rosa, Cardoso - SE",NAO,SIM,407.918.523-50,pf,3.8163502290166136,0.6986011040302247
379,1765,32.19,Luiz Otávio Campos,1960-07-04,65.0,DIVORCIADO,Designer de jóia,1312.96,,,,,,,1848,lunamonteiro@example.com,41 1584 3138,"Lago Thiago Siqueira, 5, Casa Grande - TO",NAO,SIM,065.924.187-02,pf,0.7396201952077623,0.5198607370576971
380,1766,305.1,Marina Sales,1997-11-17,27.0,DIVORCIADO,Frentista,3453.56,,,,,,,1709,mfonseca@example.net,51 6686 0788,"Praia Costela, 65, Campos do Oeste - TO",NAO,NAO,293.475.608-47,pf,1.4987109701273087,0.566424604639054
381,1768,335.13,Davi Lucas das Neves,1960-11-19,64.0,SOLTEIRO,Moleiro,4276.79,,,,,,,1950,pcosta@example.net,+55 (081) 8778-9274,"Vale de Andrade, 682, Castro - AP",SIM,NAO,129.764.085-30,pf,-5.8412628466380365,0.17529180326728813
382,1772,115.69,Mariane Gomes,1990-05-21,35.0,CASADO,Saxofonista,5731.32,,,,,,,1552,tdias@example.net,(081) 8331-5306,"Pátio Caio Ribeiro, 54, Pastor - AP",SIM,SIM,731.240.685-80,pf,-0.7293091456202487,0.4294935841324692
383,1775,386.12,Maria Laura Camargo,1955-03-26,70.0,DIVORCIADO,Tecnólogo em Ciências das plantas medicinais,10540.73,,,,,,,718,liamporto@example.net,(061) 2426-4600,"Condomínio Davi Lucca da Mota, 60, Mendes do Amparo - CE",NAO,SIM,697.214.085-49,pf,3.2666459737728557,0.6692184773956569
384,1776,790.28,Ágatha Costa,1994-01-27,31.0,SOLTEIRO,Coloproctologista,5771.47,,,,,,,1217,ibarbosa@example.org,81 0986 7926,"Esplanada da Rocha, 74, Souza do Oeste - AM",NAO,NAO,029.518.476-02,pf,0.6920317512345253,0.5169214693096188
385,1778,20.57,Gabrielly da Costa,1988-11-14,36.0,SOLTEIRO,Cancerologista ou Oncologista,706.79,,,,,,,1724,daniela35@example.net,51 1426 4897,"Praça Enzo Mendes, 38, Rocha de Siqueira - RN",SIM,SIM,389.406.175-84,pf,-3.554637088522387,0.27232008981426964
386,1779,598.41,Diego Lima,1957-06-30,68.0,SOLTEIRO,Astrofísico,262.88,,,,,,,1678,tda-paz@example.org,+55 (084) 8492-1615,"Conjunto Marcelo Jesus, 827, da Mata de Sousa - GO",SIM,SIM,751.982.406-30,pf,-5.769850319518758,0.17786048543575966
387,1780,17.22,Ayla Vasconcelos,1997-02-28,28.0,DIVORCIADO,Montador,1220.07,,,,,,,1711,camargoevelyn@example.com,+55 41 2393-1005,"Pátio Abreu, 5, da Luz do Amparo - BA",NAO,NAO,783.519.246-28,pf,2.211189443968186,0.6091022761239477
388,1781,65.24,Paulo Nunes,1996-06-01,29.0,CASADO,Técnico em rede,3861.23,,,,,,,1358,ifarias@example.org,+55 (011) 6190-8119,"Travessa Rios, Cirino - PE",SIM,NAO,280.937.615-86,pf,0.17780864699062393,0.48512856238592006
389,1783,314.35,Mirella Araújo,2007-02-08,18.0,VIUVO,Frentista,10916.48,,,,,,,1270,leonardocirino@example.com,+55 51 8439 7980,"Estrada Luísa Castro, 6, da Mota - SC",NAO,NAO,145.930.267-25,pf,3.1081182129663554,0.6604799725978978
390,1784,376.73,Arthur Gabriel Casa Grande,1953-12-30,71.0,CASADO,Profissional de tecnologia de laticínios,568.52,,,,,,,1245,lucas-gabriel87@example.org,(031) 5140-2589,"Rua Andrade, 7, Garcia do Campo - SE",SIM,NAO,314.672.980-69,pf,-1.4051379574288756,0.3890962395321316
391,1785,437.58,Isabela Teixeira,1984-08-03,41.0,SOLTEIRO,Engenheiro de manufatura,327.73,,,,,,,94,breno86@example.org,51 4561 4978,"Via Machado, Aragão do Campo - RN",NAO,SIM,748.956.120-58,pf,4.892567005839588,0.7515495015778528
392,1786,33.07,Sr. Arthur Duarte,1995-07-28,30.0,DIVORCIADO,Boxeador,1618.02,,,,,,,400,usales@example.com,+55 (061) 6082-1377,"Vale de da Mota, 899, Fonseca - PR",NAO,NAO,652.410.798-58,pf,6.268331098663647,0.8095744497735867
393,1787,97.08,Gabriel da Mota,1976-04-11,49.0,CASADO,Conferente de carga e descarga,2747.09,,,,,,,900,emanuellamartins@example.net,0300 087 2397,"Área Rezende, 164, Abreu da Praia - RN",NAO,NAO,413.790.562-25,pf,5.505962674165023,0.7787924292911418
394,1788,148.52,Ana Laura Ribeiro,2005-01-17,20.0,VIUVO,Montador,7934.92,,,,,,,1052,alana03@example.org,(051) 6029 7178,"Feira Hadassa Alves, Freitas - RN",SIM,NAO,789.521.604-01,pf,-0.3258108031677742,0.4541057757092825
395,1790,131.53,Letícia Martins,1958-12-12,66.0,DIVORCIADO,Coordenador,2076.4,,,,,,,284,bmachado@example.com,(061) 5410-8001,"Sítio de Peixoto, 51, Mendes da Prata - AM",NAO,SIM,613.750.948-66,pf,5.408762698662981,0.7746220556027926
396,1791,838.13,Isaac da Rocha,1994-12-08,30.0,SOLTEIRO,Técnico em arquivo,4122.99,,,,,,,995,lnovaes@example.org,(041) 1841-5328,"Travessa de Barbosa, 23, Câmara do Oeste - DF",NAO,NAO,405.827.639-83,pf,1.2981818493010724,0.5542033670092088
397,1794,287.73,Diogo Gonçalves,1988-08-02,37.0,DIVORCIADO,Supervisor,5551.66,,,,,,,1689,xaraujo@example.com,+55 (081) 7795 4412,"Núcleo Marcela da Mata, 207, Silva dos Dourados - RO",NAO,NAO,612.493.570-80,pf,1.3370876979311788,0.5565800859810466
398,1795,180.85,Maya Andrade,1962-06-30,63.0,SOLTEIRO,Profissional de efeitos especiais,963.53,,,,,,,1515,rochamaria@example.org,41 4506 3444,"Colônia Gabriel Barros, 65, Lima da Prata - SP",SIM,SIM,760.359.812-59,pf,-4.0368419565617435,0.2493322027097711
399,1797,372.76,Dra. Lunna Cavalcante,1998-03-23,27.0,VIUVO,Psicopedagogo,6931.2,,,,,,,1064,lrezende@example.net,+55 (051) 5392 7213,"Estação Eloá Rocha, 5, Rios da Serra - DF",SIM,SIM,381.759.240-04,pf,-1.1337322667042424,0.4051699957685488
400,1798,383.08,Sr. Luan Viana,1966-11-19,58.0,SOLTEIRO,Encanador,4287.2,,,,,,,1108,freitasevelyn@example.com,(061) 7095-1226,"Estrada de Gomes, 8, Azevedo da Mata - MS",SIM,SIM,452.901.387-14,pf,-3.1367246969168243,0.2932825166591451
401,1799,149.51,Sr. Asafe da Cunha,1952-08-24,73.0,CASADO,Consultor de moda,1347.27,,,,,,,1047,calebrocha@example.org,51 6872 1170,"Morro de Melo, 23, Cardoso - SE",SIM,NAO,346.582.790-29,pf,-0.24336810829281097,0.4591663080994987
402,1802,820.28,Danilo Santos,2000-08-29,25.0,VIUVO,Ator,1714.39,,,,,,,362,luan86@example.net,+55 (061) 9027 3651,"Lago Benjamin Novaes, 2, Freitas Paulista - AP",SIM,SIM,142.803.579-60,pf,-0.015753516076094876,0.4731784802075907
403,1809,111.56,Allana Vieira,1956-01-05,69.0,CASADO,Neurologista,5662.17,,,,,,,1742,kbrito@example.com,+55 84 8902-0991,"Campo Ana Lívia Garcia, 45, Rodrigues da Prata - MT",NAO,NAO,014.872.563-53,pf,2.2617326568651643,0.6120753476234182
404,1810,114.91,Dante Sales,2005-05-19,20.0,VIUVO,Arqueólogo,12796.19,,,,,,,542,bandrade@example.net,(081) 1125-1031,"Alameda Ana Vitória da Rosa, 9, da Rosa do Amparo - MS",NAO,NAO,395.847.206-00,pf,5.876533921567784,0.794181886330082
405,1811,21.77,Luiz Miguel Pinto,1948-10-02,76.0,DIVORCIADO,Estivador,684.44,,,,,,,1469,luigi55@example.com,+55 71 6575-5112,"Alameda Sampaio, 3, Abreu de Minas - ES",NAO,NAO,614.928.075-67,pf,1.6700192141682,0.5768019479927637
406,1812,110.86,Valentim Dias,1949-03-21,76.0,CASADO,Continuista,1655.54,,,,,,,1090,maria-eduardada-rosa@example.net,81 6205-4553,"Viela Olívia Abreu, 5, Alves da Serra - RN",SIM,NAO,624.795.380-10,pf,-0.3604175427518381,0.4519842914614406
407,1815,194.74,Arthur Moreira,1982-12-24,42.0,VIUVO,Notário,2963.38,,,,,,,1739,iazevedo@example.com,(011) 4759-4736,"Lagoa Breno Silveira, Pinto Grande - RJ",SIM,SIM,708.235.146-17,pf,-3.215347223180302,0.2892672949961569
408,1817,114.49,Lara Porto,1944-11-08,80.0,VIUVO,Astrônomo,5506.11,,,,,,,637,ana-cecilia68@example.net,(041) 3555 0901,"Feira Farias, 7, Freitas de Ramos - SC",NAO,NAO,806.924.137-31,pf,3.9569322607237813,0.7058731180895855
409,1819,455.13,Dra. Sophie Porto,1975-09-01,50.0,SOLTEIRO,Cirurgião dentista,1750.13,,,,,,,1160,hadassa33@example.net,+55 (061) 7811 9403,"Esplanada de Mendonça, 532, Câmara - SE",NAO,NAO,516.923.087-77,pf,1.227895411894223,0.5499034219747253
410,1820,198.68,Nathan Campos,1952-11-08,72.0,CASADO,Geólogo,12758.85,,,,,,,492,da-motaevelyn@example.net,31 2659 8533,"Setor de Duarte, 368, Pinto - MA",SIM,NAO,016.248.957-94,pf,1.4140394945238968,0.5612732727854323
411,1823,454.58,Ana Vitória da Cunha,1972-11-04,52.0,DIVORCIADO,Maestro,8575.4,,,,,,,455,sofia82@example.org,51 4294 8107,"Núcleo Cavalcanti, 37, Martins do Amparo - AL",SIM,NAO,169.357.802-68,pf,-0.09179803031993927,0.4684913031648077
412,1824,525.46,Isabelly Fernandes,1952-08-18,73.0,VIUVO,Biomédico,6639.35,,,,,,,276,jose-pedrovieira@example.org,(051) 3766 6476,"Núcleo Guerra, Nogueira - BA",NAO,NAO,340.612.589-15,pf,4.224569966178965,0.7194299767674041
413,1826,179.86,Srta. Bárbara Barbosa,1968-11-26,56.0,CASADO,Feirante,1922.48,,,,,,,1721,machadomirella@example.com,+55 41 8599-0004,"Praia Rafael Cirino, 54, Câmara - SE",SIM,NAO,419.280.365-89,pf,-1.9977427841477953,0.35486576455516466
414,1830,1028.88,Elisa da Rocha,1964-04-02,61.0,CASADO,Prático,5726.83,,,,,,,1757,ryancastro@example.org,(081) 9591-8579,"Esplanada de Cardoso, 408, Cavalcante - PA",SIM,NAO,412.756.380-07,pf,-4.446298693818935,0.2308578489241071
415,1832,284.22,Enzo Gabriel Albuquerque,1986-04-27,39.0,SOLTEIRO,Técnico em tratamento de água,3487.25,,,,,,,501,alvesmaria@example.net,+55 11 8932 5682,"Estrada Moura, 50, Sousa de da Mota - PE",NAO,SIM,094.316.528-89,pf,4.054819770948895,0.7108757041465398
416,1833,888.42,Sra. Manuela Novaes,1953-01-16,72.0,CASADO,Ajudante de produção,5911.5,,,,,,,177,castroravi@example.org,31 7526 5449,"Alameda de Montenegro, Ribeiro do Galho - BA",SIM,NAO,142.983.065-42,pf,0.6248003084406695,0.5127670164535937
417,1836,70.67,Vitor Hugo Cavalcanti,2004-12-10,20.0,VIUVO,Tapeceiro,1423.55,,,,,,,984,sampaiobryan@example.org,+55 11 2386 5843,"Chácara Siqueira, Pimenta - RR",SIM,NAO,761.895.024-58,pf,0.09124442293057067,0.47978136684980643
418,1837,278.27,Arthur Miguel da Conceição,1946-11-16,78.0,SOLTEIRO,Soldador,3618.63,,,,,,,1215,gael80@example.com,+55 11 8470-1413,"Alameda de da Paz, Leão de Silveira - SE",NAO,SIM,591.603.782-12,pf,0.7559806108718021,0.5208709197748477
419,1838,2105.08,Evelyn Fonseca,1964-03-26,61.0,DIVORCIADO,Baixista,12282.73,,,,,,,1197,siqueiraandre@example.org,(051) 7034-0468,"Recanto Pinto, 97, Moura - PB",SIM,SIM,750.941.362-16,pf,-6.960774628757318,0.1387708475621448
420,1840,45.47,Carlos Eduardo Cavalcanti,1971-04-20,54.0,CASADO,Velejador,1376.23,,,,,,,1549,breno26@example.org,84 3509-7008,"Favela de Silva, 99, Câmara - SE",NAO,SIM,897.132.456-28,pf,3.449172619016211,0.6791369126298901
421,1843,676.52,Maria Luiza Duarte,1991-11-14,33.0,CASADO,Procurador de justiça,1205.12,,,,,,,1940,mathiasbarbosa@example.com,+55 (031) 9269 8955,"Campo Cassiano, 126, Cavalcanti de Almeida - PE",SIM,SIM,981.764.302-69,pf,-3.35712895546005,0.2821096484275497
422,1845,65.43,Sr. José Sampaio,2006-09-07,18.0,VIUVO,Cerimonialista,1029.48,,,,,,,1978,mendeshenry@example.net,0500-106-0010,"Parque Maria Júlia Oliveira, 62, Cardoso - CE",SIM,NAO,712.543.609-99,pf,-2.989382477084491,0.30089423121739634
423,1848,31.44,Lara Sousa,1956-10-26,68.0,CASADO,Garçom,1704.88,,,,,,,909,zoecassiano@example.org,+55 84 5189-4448,"Chácara de Dias, da Cunha - MA",NAO,NAO,853.291.067-02,pf,5.134572663541679,0.7625595745014826
424,1849,302.33,Luiz Otávio Lima,1955-10-05,69.0,SOLTEIRO,Ambulante,846.95,,,,,,,1233,diegosiqueira@example.com,(071) 4750 8519,"Residencial Campos, 67, Moraes de Câmara - MS",NAO,NAO,805.614.239-89,pf,0.879609758564948,0.5284983705233901
425,1852,215.11,João Pedro Jesus,1981-03-24,44.0,CASADO,Engenheiro de manufatura,4696.99,,,,,,,452,kandrade@example.net,31 5341-9804,"Jardim de da Mata, 56, Vargas - PB",NAO,NAO,216.358.407-08,pf,6.754071711587083,0.8274149423103437
426,1854,307.4,Vinícius Aparecida,1965-06-12,60.0,CASADO,Designer gráfico,1274.58,,,,,,,417,camaraesther@example.com,+55 51 8333 2248,"Estação Costa, 228, Ferreira - MG",SIM,SIM,673.580.129-68,pf,1.6938800858107137,0.5782422230429224
427,1855,266.37,Manuella Fogaça,1955-04-05,70.0,VIUVO,Educador,1645.57,,,,,,,1858,rebeca67@example.net,+55 81 9247 5930,"Aeroporto Otávio Andrade, Montenegro de Minas - DF",NAO,SIM,613.490.278-04,pf,-0.03372486260859864,0.47207031764853863
428,1856,469.8,André Souza,1988-02-19,37.0,CASADO,Toxicologista,2748.78,,,,,,,1417,vcastro@example.com,+55 (051) 9829-3220,"Praça de da Mota, 72, Mendonça do Amparo - PB",NAO,NAO,853.617.920-12,pf,3.226877724737631,0.6670369904390854
429,1860,86.64,Kevin da Conceição,1994-06-22,31.0,CASADO,Plastimodelista,718.17,,,,,,,204,dpires@example.org,51 3115 1384,"Avenida Vieira, 315, Carvalho da Serra - SE",SIM,SIM,945.608.231-89,pf,3.7233217148773408,0.6937331753761798
430,1861,134.12,Benício Porto,1996-10-19,28.0,VIUVO,Engenheiro de telecomunicações,4710.44,,,,,,,169,noahpires@example.com,+55 21 3638 7653,"Via Lívia Correia, 389, Silva Grande - RN",SIM,SIM,271.095.346-34,pf,2.292157710502874,0.6138610218291892
431,1862,20.22,Lorena Aragão,1970-08-21,55.0,VIUVO,Engenheiro sanitarista,2364.38,,,,,,,1672,bryan42@example.com,+55 21 2583-5791,"Via Sales, 543, Macedo de Minas - SP",NAO,NAO,536.274.891-28,pf,1.598025473896997,0.5724484839695367
432,1863,620.16,Davi Miguel Vasconcelos,1977-10-08,47.0,VIUVO,Urbanista,2716.37,,,,,,,1516,lpimenta@example.org,84 0836 6202,"Setor Gael Silveira, 17, Teixeira de Vasconcelos - ES",NAO,SIM,237.196.584-73,pf,0.7538203052737467,0.5207375401380723
433,1865,351.71,Carolina Abreu,1981-10-04,43.0,DIVORCIADO,Tecnólogo em irrigação e drenagem,5656.48,,,,,,,404,alexiada-conceicao@example.net,+55 (061) 8271-7763,"Campo Pietra das Neves, 336, da Conceição de da Paz - PI",NAO,SIM,543.871.096-10,pf,5.079204914202244,0.7600705447725837
434,1866,59.84,Maya Monteiro,2002-05-08,23.0,VIUVO,Intérprete e tradutor de língua de sinais,19445.16,,,,,,,456,abreuisis@example.net,71 0787 2685,"Setor Isabella Carvalho, 57, Moraes do Oeste - SC",NAO,NAO,260.479.153-61,pf,6.210592373767785,0.8073626115543582
435,1869,1619.19,Levi Rios,1959-10-31,65.0,CASADO,Triatleta,2524.65,,,,,,,768,yasmin53@example.org,+55 11 6074 4257,"Rodovia da Luz, 18, da Costa - PR",SIM,SIM,920.418.573-23,pf,-2.9512399707613883,0.30288291772678055
436,1870,648.07,Rael Sampaio,2001-03-29,24.0,DIVORCIADO,Pedicure,2123.57,,,,,,,1522,lizda-mota@example.org,+55 84 6991 0731,"Favela de Albuquerque, 86, Mendonça Paulista - SP",NAO,NAO,105.697.384-66,pf,1.2834363596596612,0.5533019258050915
437,1871,445.79,Valentina Martins,2000-01-26,25.0,SOLTEIRO,Tosador,4978.51,,,,,,,1927,camargoana-julia@example.net,+55 84 0204-9896,"Estrada de da Cruz, 40, Sales das Flores - PE",SIM,NAO,748.036.925-56,pf,-5.002229910059442,0.20734451066890186
438,1872,178.6,Anthony Mendes,1967-07-22,58.0,DIVORCIADO,Engenheiro de som,6390.06,,,,,,,1690,maria-julia05@example.net,61 7703 7480,"Trevo Sampaio, 84, Gonçalves de Castro - RR",SIM,NAO,059.147.326-70,pf,-3.450288870583366,0.27746559270792787
439,1874,7.38,Maria Helena Oliveira,1981-02-21,44.0,DIVORCIADO,Cabeleireiro,1874.51,,,,,,,726,esousa@example.org,+55 (051) 0611-6843,"Loteamento Pimenta, 44, Teixeira do Sul - AM",NAO,SIM,624.097.581-85,pf,4.924424552768275,0.7530182055162877
440,1875,589.67,Dr. Brayan Cirino,1990-02-01,35.0,SOLTEIRO,Gandula,5501.03,,,,,,,1113,zmoreira@example.com,+55 (051) 3399-6855,"Avenida de Câmara, 9, Jesus das Flores - MT",SIM,SIM,697.210.584-67,pf,-3.066847049284558,0.2968783624345392
441,1878,288.95,Ravy Martins,1982-03-25,43.0,CASADO,Juiz de direito,4457.75,,,,,,,1010,raul22@example.com,+55 41 6137 1749,"Vale Pedro Henrique Macedo, 94, Leão Verde - RR",NAO,NAO,905.647.283-65,pf,4.822474495358016,0.7482975540292879
442,1879,30.78,Ian Pastor,1954-12-08,70.0,DIVORCIADO,Fresador,3216.6,,,,,,,709,wteixeira@example.net,+55 (011) 3949 7850,"Vila Mendonça, 768, da Costa de Melo - RS",NAO,SIM,652.041.379-80,pf,4.215728768431739,0.7189882679375751
443,1881,445.88,Lucca Novais,1979-06-16,46.0,CASADO,Guia turistico,8766.44,,,,,,,1200,vasconcelosliz@example.net,(021) 7674-1976,"Chácara de Abreu, 69, Pimenta - AP",NAO,NAO,194.705.682-49,pf,3.733158454752181,0.6942499790026464
444,1883,782.16,Luara Câmara,1949-12-19,75.0,CASADO,Médico,3097.51,,,,,,,528,carolinarodrigues@example.net,+55 (031) 8442 1417,"Lagoa de Porto, 72, Silveira - GO",SIM,SIM,726.398.014-22,pf,-0.2925894047204092,0.45614390483944084
445,1884,623.58,Lívia Garcia,1981-08-22,44.0,DIVORCIADO,Artista/Técnico em espetáculos de diversões,3766.1,,,,,,,130,pimentamaria-fernanda@example.net,71 2481-3358,"Chácara de Oliveira, 592, Rios de Sousa - MT",NAO,NAO,620.391.784-22,pf,5.215688051319887,0.7661738546979684
446,1885,127.69,Dr. Gabriel Cavalcante,1975-01-16,50.0,CASADO,Produtor musical,788.88,,,,,,,201,pastoroliver@example.net,+55 61 1577-9733,"Conjunto de Barros, 906, Gomes - RJ",NAO,NAO,046.851.237-35,pf,7.6135367079793665,0.8557019862701182
447,1887,118.28,Camila Sales,1996-09-27,28.0,CASADO,Cancerologista ou Oncologista,14828.5,,,,,,,1705,marquescaua@example.net,71 4576-3919,"Avenida de Lima, 1, Vargas do Norte - PR",NAO,SIM,874.213.905-88,pf,3.4683768743491994,0.6801713189164333
448,1891,1894.38,Agatha Farias,1961-07-05,64.0,DIVORCIADO,Triatleta,1367.29,,,,,,,329,ninada-costa@example.net,+55 (084) 7065-5921,"Residencial de Silva, 89, Brito de Araújo - MS",SIM,SIM,173.208.964-78,pf,-3.7467766029077665,0.2630032672575971
449,1892,811.44,Lorenzo Freitas,1953-06-05,72.0,CASADO,General,5816.03,,,,,,,496,uda-luz@example.org,+55 (011) 3714-2690,"Ladeira de Siqueira, 9, Farias - SP",NAO,SIM,518.243.096-51,pf,4.313895666011119,0.7238688696181392
450,1893,55.31,Juan Pinto,1981-01-11,44.0,CASADO,Tecnólogo em papel e celulose,1757.05,,,,,,,1266,imachado@example.org,+55 81 0219 9561,"Praia Felipe Rezende, Sousa Paulista - TO",NAO,SIM,143.098.762-69,pf,4.589965091650946,0.73730964234806
451,1894,172.67,Gustavo Henrique Viana,1961-12-01,63.0,SOLTEIRO,Afiador de ferramentas,8121.78,,,,,,,335,jguerra@example.com,0300-970-6708,"Vereda Maya Cavalcante, 25, Barbosa de Novais - PA",SIM,NAO,529.806.147-85,pf,-0.2783553943407182,0.4570176135067585
452,1896,2088.49,Antonella Vieira,1974-09-13,51.0,VIUVO,Desembargador de justiça,3417.33,,,,,,,543,ana-beatriz51@example.com,+55 41 2678-8682,"Favela Julia Montenegro, Vieira - RO",SIM,SIM,814.067.592-01,pf,-4.5764792734155515,0.2251889475594199
453,1897,830.6,Sra. Agatha Siqueira,1971-11-26,53.0,CASADO,Taifeiro,1881.26,,,,,,,956,fnovaes@example.org,+55 11 3249-4732,"Parque Martins, 16, Vieira de Vargas - PR",SIM,NAO,904.253.681-06,pf,-1.179715031903953,0.40243132918386726
454,1898,118.04,Maria Liz da Luz,2002-10-16,22.0,CASADO,Procurador de justiça,2491.19,,,,,,,38,melina58@example.org,+55 61 4285-3108,"Travessa Yago Garcia, 2, Ferreira - PA",NAO,SIM,078.164.539-57,pf,8.91069974423737,0.8909954912435929
455,1899,95.91,Vicente Duarte,1953-02-07,72.0,CASADO,Contabilista,8575.66,,,,,,,989,marcos-viniciusda-luz@example.net,41 3559 3704,"Lago de Cardoso, 174, Caldeira de Goiás - MT",SIM,SIM,634.915.820-24,pf,0.10618750942787392,0.4807041261315525
456,1903,198.71,Lucca da Luz,1949-05-16,76.0,DIVORCIADO,Diplomata,5899.83,,,,,,,1206,mateuscampos@example.net,(021) 7109-2667,"Colônia Juan Pastor, 2, Pereira - AC",SIM,NAO,690.415.372-52,pf,-2.455405277104582,0.3293909077313386
457,1904,48.98,Benjamin Campos,1984-04-04,41.0,VIUVO,Encanador,7911.96,,,,,,,335,goncalvesana-julia@example.net,0800-235-9564,"Estrada de Nunes, 30, Fonseca da Praia - DF",NAO,SIM,298.640.135-05,pf,6.13601664014689,0.8044769128782132
458,1905,13.36,Rafaela Jesus,1955-04-30,70.0,VIUVO,Leiteiro,12203.41,,,,,,,1014,pnunes@example.com,(011) 3068 4558,"Praça Alícia Mendonça, Vasconcelos - DF",SIM,NAO,705.368.214-53,pf,-1.2051369583554263,0.40091983291274613
459,1906,48.04,Melissa Câmara,1998-07-19,27.0,SOLTEIRO,Oficial de justiça,7344.26,,,,,,,1684,ygoncalves@example.net,(071) 1864 5705,"Vereda de Teixeira, Freitas de Araújo - RS",NAO,NAO,956.280.314-70,pf,1.2438553194397666,0.5508804864879933
460,1907,140.04,Maria Julia Guerra,1967-07-04,58.0,DIVORCIADO,Deputado,4272.62,,,,,,,468,giovanna49@example.com,+55 84 2870-4280,"Estação Ana Sophia Fogaça, Fogaça Paulista - ES",SIM,SIM,024.675.913-52,pf,0.5199253962082846,0.5062831397556237
461,1911,841.39,Aylla da Cruz,1950-01-26,75.0,DIVORCIADO,Perito judicial,1861.84,,,,,,,918,calebda-cunha@example.com,+55 41 7150-1694,"Campo Isabel Guerra, 6, Moura - BA",NAO,NAO,054.617.832-44,pf,1.3187560970974117,0.5554605428737567
462,1915,458.35,Laís Rezende,1957-11-08,67.0,SOLTEIRO,Oficial de justiça,4408.03,,,,,,,585,zbarbosa@example.com,+55 41 3967 1027,"Conjunto Barbosa, 74, Nunes - ES",SIM,SIM,916.085.427-85,pf,-1.918252273458117,0.3593806174775436
