id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento
1753,556.25,Amanda Mendes,1964-08-14,61.0,CASADO,Pediatra,1874.15,,,,,,,931,joana69@example.com,+55 (041) 7722-2049,"Setor da Luz, 9, Rocha de Lopes - AM",SIM,SIM,946.317.580-66
1754,7899.56,,,,,,,Rezende,316873.66,108.16364,93.0,INDUSTRIA,"Maria Júlia Costa, Nathan Gomes, Dr. Rafael Novais, Benjamin Costela",1768,maya00@example.com,+55 (081) 1969-9154,"Fazenda Alves, 7, Ribeiro - PI",NAO,NAO,75.631.984/0001-08
1755,315.18,Maria Liz da Luz,2002-03-08,23.0,VIUVO,Entalhador,1953.53,,,,,,,1005,ravi-luccasiqueira@example.com,(081) 3189-9555,"Praça Benjamim da Conceição, 772, Pereira Grande - AM",NAO,NAO,423.067.198-96
1756,367.72,Maria Cecília da Rosa,1982-08-23,43.0,VIUVO,Engenheiro de minas,4162.67,,,,,,,868,jose50@example.com,51 8556 5779,"Favela Hadassa da Mata, 90, Moura - AL",SIM,SIM,056.438.172-17
1757,144.08,Sra. Ana Clara Casa Grande,1973-06-21,52.0,DIVORCIADO,Administrador de banco de dados DBA,2206.21,,,,,,,825,vitoriada-rocha@example.org,21 4528 9528,"Sítio Julia Câmara, 729, da Conceição Paulista - PI",NAO,NAO,719.308.426-78
1758,676.01,Stephany da Rosa,1955-10-05,69.0,SOLTEIRO,Nadador,2477.06,,,,,,,320,luisa77@example.org,0800 735 7544,"Lagoa Jesus, 83, Almeida de Goiás - PB",NAO,SIM,126.983.047-31
1759,174.02,,,,,,,Machado,1051485.61,209.42476000000002,60.0,AGRONEGOCIO,"Lunna Teixeira, Maria Júlia Caldeira, Sra. Sarah Moreira, Ravi Lucca da Luz",1362,erocha@example.net,+55 (084) 5939-0339,"Viela de Lima, 8, da Paz - MA",NAO,SIM,45.637.219/0001-34
1760,2115.17,,,,,,,Brito S.A.,618317.17,65.27926000000001,296.0,AGRONEGOCIO,"Kevin Vieira, Sr. Felipe Caldeira, Carlos Eduardo Viana",1949,odias@example.org,(021) 5773 0159,"Condomínio Monteiro, 62, Sá - SC",SIM,NAO,67.358.219/0001-38
1761,12.42,Mariana Andrade,1976-05-29,49.0,CASADO,Cientista de alimentos,4190.5,,,,,,,391,maria-eduardaramos@example.com,(031) 7348 7528,"Área Pires, 69, Moreira de Fernandes - AL",NAO,SIM,791.245.308-32
1762,50.26,Dra. Ágatha Siqueira,1983-01-16,42.0,SOLTEIRO,Chapeiro,4495.28,,,,,,,606,luna99@example.com,11 6163-4319,"Rua de Jesus, 28, Siqueira - MG",NAO,NAO,016.985.342-05
1763,11.43,,,,,,,Vargas,465090.72,726.61727,303.0,INDUSTRIA,"Rebeca Fernandes, Diego Macedo, Jade Rezende",1477,silvasamuel@example.com,+55 21 6476 9215,"Fazenda de Novaes, 93, das Neves - AC",NAO,NAO,19.085.723/0001-69
1764,412.38,Theo Vargas,1983-11-01,41.0,CASADO,Adestrador de animais,662.4,,,,,,,297,heloisacamara@example.com,+55 31 3492-1030,"Praia de Fernandes, Aparecida do Galho - PB",SIM,NAO,167.059.324-06
1765,235.79,,,,,,,Guerra S/A,3100753.67,32.40158,220.0,INDUSTRIA,Sr. Arthur Miguel Mendes,1747,thalescamargo@example.org,+55 81 2252-3800,"Avenida Cunha, 800, Cassiano do Amparo - SP",NAO,SIM,62.948.750/0001-47
1766,613.22,,,,,,,Jesus Mendes e Filhos,2028751.27,22.435740000000003,257.0,SERVICOS,"Dra. Luara Nogueira, Gael Cavalcanti",1195,marianemoura@example.org,(021) 0897 4324,"Chácara de Guerra, 933, Sousa de Araújo - RJ",NAO,NAO,93.026.481/0001-95
1767,221.57,,,,,,,Leão Ltda.,3640189.12,7.30408,169.0,TECNOLOGIA,"Samuel Peixoto, Gabrielly Pinto, Danilo Sampaio",1118,aurorada-rosa@example.org,(011) 0890 8123,"Sítio Luiz Fernando Novais, 6, Moura - MA",NAO,NAO,39.784.602/0001-12
1768,325.94,,,,,,,Montenegro,1441396.85,112.72452,415.0,TECNOLOGIA,"Emanuelly Rios, Dr. Anthony Gabriel Brito, Igor Freitas",784,taraujo@example.net,21 4717 4762,"Loteamento Júlia Montenegro, 7, da Mota da Prata - RN",NAO,NAO,84.259.106/0001-02
1769,170.35,Juan Novais,1999-03-31,26.0,CASADO,Maestro,2537.29,,,,,,,1393,dcavalcanti@example.com,+55 11 9958 6247,"Trecho Araújo, 852, Ramos - AP",NAO,SIM,406.759.283-38
1770,810.23,,,,,,,Lima,2078477.08,776.77536,450.0,SERVICOS,"Valentim da Mata, Gael Sá, Ágatha Freitas",922,jnogueira@example.net,61 7702 7067,"Via de Farias, da Conceição - AL",SIM,NAO,27.085.634/0001-40
1771,196.85,Luiz Gustavo Araújo,2003-07-09,22.0,CASADO,Montador,1605.24,,,,,,,1129,ottoviana@example.net,+55 (011) 6302 4531,"Lago de Andrade, 1, Silveira - ES",NAO,NAO,382.950.617-12
1772,32.76,Julia Nunes,1972-06-20,53.0,VIUVO,Engenheiro agrimensor,1292.99,,,,,,,1144,ravyvasconcelos@example.org,+55 (021) 1572-7535,"Jardim da Paz, 23, Macedo - ES",SIM,SIM,253.061.789-95
1773,13.57,,,,,,,Mendonça,3508889.56,61.4144,59.0,SERVICOS,"Arthur Campos, Renan Souza, Agatha Jesus",54,oliviacunha@example.org,84 2670 8525,"Ladeira Cassiano, Fogaça do Oeste - RJ",SIM,NAO,87.539.064/0001-43
1774,90.77,,,,,,,Nunes Mendonça Ltda.,1869924.14,130.82764,492.0,TECNOLOGIA,"Daniel Souza, Sr. Caleb Freitas, João Felipe Freitas",156,barrosjosue@example.org,(021) 3951-8326,"Passarela Novaes, Cassiano das Flores - DF",SIM,SIM,41.593.680/0001-81
1775,198.88,,,,,,,Araújo,2743211.28,14.31851,497.0,AGRONEGOCIO,"Rhavi Cavalcante, Hellena Ferreira, Valentim Dias",1013,pnunes@example.org,+55 (071) 6211 2354,"Setor de Lopes, da Luz - PR",SIM,NAO,85.196.302/0001-30
1776,54.2,,,,,,,Araújo S.A.,1364653.3,147.78217,284.0,VAREJO,"Olívia Cardoso, Isabelly Novais, Isaque Casa Grande",139,da-cunhapaulo@example.org,+55 71 5454 5726,"Parque Silveira, 3, Sales - PB",SIM,SIM,32.951.674/0001-68
1777,129.02,Ravi Moura,1957-11-28,67.0,SOLTEIRO,Crítico,5716.56,,,,,,,1476,maitegarcia@example.org,(051) 0274 2903,"Largo Brito, 74, Campos Paulista - SE",SIM,SIM,612.804.735-17
1778,1169.36,Enzo Gabriel Pastor,1987-04-22,38.0,DIVORCIADO,Mecanógrafo,3998.65,,,,,,,1409,leaootto@example.com,11 7642-8152,"Sítio Macedo, 4, Novaes - AC",NAO,NAO,473.692.108-04
1779,190.68,,,,,,,Cirino das Neves Ltda.,1500832.94,240.27857,221.0,SERVICOS,Levi Novais,1098,thiagoviana@example.com,0500-221-1666,"Trecho Casa Grande, 6, Melo Alegre - RR",SIM,SIM,04.532.186/0001-80
1780,287.49,Otto Novaes,1980-05-18,45.0,SOLTEIRO,Modelo,1900.14,,,,,,,927,vda-cunha@example.com,+55 (081) 0865 9140,"Chácara Catarina Câmara, Cunha - PE",NAO,SIM,583.964.210-05
1781,1.35,Olívia Guerra,2004-11-06,20.0,CASADO,Maquiador,2663.07,,,,,,,712,ana-sophiasa@example.net,(041) 4322-2404,"Núcleo Luiz Henrique Cassiano, 950, Montenegro de Melo - PR",SIM,SIM,612.835.074-71
1782,53.64,,,,,,,da Conceição - EI,3082792.94,64.25185,402.0,INDUSTRIA,"Lorena da Mota, Gustavo Henrique Jesus, Isadora Melo",1387,yurimoraes@example.com,+55 31 8970-8049,"Trecho de Correia, 4, Ferreira - SE",SIM,NAO,70.653.941/0001-00
1783,49.54,,,,,,,Campos,4999502.67,633.37524,57.0,VAREJO,"Calebe Garcia, Ana Luiza Guerra",1409,gda-cunha@example.com,61 3565-9778,"Feira José Macedo, 61, Borges Alegre - BA",SIM,NAO,23.947.165/0001-70
1784,254.57,Eloá Fonseca,2002-04-06,23.0,DIVORCIADO,Taifeiro,1476.72,,,,,,,1729,maria-juliada-conceicao@example.net,+55 (081) 0371 7406,"Morro Isaac Azevedo, 30, Pires - SE",NAO,NAO,867.901.432-03
1785,43.2,,,,,,,da Rocha Ltda.,1221852.63,19.78552,78.0,INDUSTRIA,Juan Rezende,1541,igornovais@example.org,0900 201 3861,"Parque Ramos, 49, Leão - MG",SIM,SIM,63.791.542/0001-40
1786,4720.26,Benjamim Porto,1954-02-14,71.0,CASADO,Teólogo,3324.19,,,,,,,1967,erick99@example.com,(021) 2961 6309,"Vereda Novaes, 7, Duarte de da Paz - PA",NAO,SIM,825.960.714-01
1787,439.2,Carolina Rezende,1989-12-03,35.0,VIUVO,Flanelinha,2650.8,,,,,,,589,mirella54@example.net,+55 31 6298-7601,"Área Nicolas das Neves, Souza do Sul - RN",SIM,NAO,104.829.367-03
1788,232.99,Maria Luísa Castro,1948-10-01,76.0,VIUVO,Tecnólogo em produção de bebidas,2264.52,,,,,,,1506,vitor-gabriel79@example.org,+55 71 7012-0043,"Setor Gabrielly Casa Grande, 1, Sá de Carvalho - BA",NAO,NAO,810.769.452-01
1789,391.6,,,,,,,Santos,2548505.35,11.931329999999999,186.0,TECNOLOGIA,"Maria Luísa Camargo, Dr. Benjamim Caldeira, Carlos Eduardo Brito, Eloá Ribeiro",620,jmacedo@example.com,+55 (041) 3830 4626,"Praia Caldeira, 4, Caldeira de Freitas - MS",NAO,NAO,69.435.107/0001-69
1790,591.08,,,,,,,Guerra Pinto e Filhos,1122631.76,104.5149,317.0,SERVICOS,"Eloá Sá, Kevin Siqueira, Emanuel Guerra, Olivia Costela",346,portolucas-gabriel@example.net,+55 61 5957-2615,"Praça de Macedo, 208, Novaes do Amparo - AM",SIM,NAO,98.037.512/0001-27
1791,108.93,,,,,,,Ribeiro e Filhos,730161.75,64.82498,46.0,INDUSTRIA,"Diego Sá, Vitor Gabriel Leão",1700,arthur-gabriel57@example.com,0900-764-0355,"Trecho Allana Camargo, 9, Camargo da Mata - MG",SIM,NAO,85.976.210/0001-72
1792,318.03,,,,,,,Moura,4755146.56,725.4547299999999,398.0,AGRONEGOCIO,"Yasmin Câmara, Kamilly Siqueira",971,snovaes@example.org,+55 (031) 5429 9613,"Trecho Almeida, 88, Borges de da Rosa - RJ",SIM,SIM,29.105.748/0001-30
1793,430.97,,,,,,,Sales S/A,636146.62,349.12214,418.0,INDUSTRIA,"Luiz Fernando Pinto, Sra. Elisa Rezende",117,mda-cruz@example.net,+55 11 3164-7062,"Passarela Silveira, 27, Mendonça das Flores - MG",SIM,NAO,90.173.824/0001-56
1794,821.56,Davi Lucca Fernandes,1972-05-21,53.0,CASADO,Juiz ou árbitro de futebol,4081.74,,,,,,,552,ana-clara82@example.com,+55 (084) 9682-7176,"Praia Maria Luiza Marques, 68, Mendes do Amparo - PB",NAO,SIM,368.479.021-40
1795,35.02,Julia Camargo,1974-09-22,50.0,CASADO,Auxiliar de serviços gerais,541.65,,,,,,,555,arthurpacheco@example.com,(041) 7258 5836,"Pátio Pinto, 179, Silva - AL",NAO,SIM,362.781.904-78
1796,338.62,,,,,,,Pastor Aragão - ME,559279.84,526.2579499999999,70.0,TECNOLOGIA,"Josué Melo, Joana Cassiano, Oliver Sousa",1803,ealbuquerque@example.com,(084) 7333 1990,"Travessa de Fernandes, 84, Vieira do Sul - AC",NAO,NAO,79.014.826/0001-60
1797,369.03,,,,,,,Peixoto S.A.,404345.81,89.29260000000001,277.0,TECNOLOGIA,"Gabriela Brito, Dra. Vitória da Mota",287,leonardo79@example.org,+55 (011) 6844-4850,"Rua de Casa Grande, 71, Dias da Prata - AC",NAO,SIM,19.287.453/0001-79
1798,527.3,Dr. Diego Siqueira,1948-12-15,76.0,SOLTEIRO,Profissional de logística,1766.27,,,,,,,1932,da-rochaisabela@example.org,71 0259-3740,"Loteamento Heitor Sampaio, 10, Ferreira - RS",NAO,NAO,532.081.946-33
1799,502.11,Levi da Costa,1991-10-06,33.0,CASADO,Salva-vidas,5061.48,,,,,,,1080,theodoro49@example.org,81 2255 8034,"Praia Enzo Gabriel Nogueira, 40, Cavalcanti do Amparo - SP",NAO,SIM,532.908.476-83
1800,64.78,,,,,,,Duarte,633251.06,109.74047,417.0,AGRONEGOCIO,"Sr. Pedro Lucas Cassiano, Caroline Correia, Augusto da Cruz",1475,arthurmonteiro@example.org,71 5390 5483,"Sítio Clara Fogaça, 5, Guerra - RJ",SIM,SIM,57.381.249/0001-01
1801,194.83,,,,,,,Gonçalves Pacheco Ltda.,3660335.39,157.60101999999998,55.0,SERVICOS,"Yago Mendes, Dra. Luísa Monteiro",1567,maria-helena10@example.org,+55 61 3885 6563,"Alameda de da Luz, 62, Silva - PR",NAO,NAO,23.678.954/0001-53
1802,149.59,,,,,,,Mendes Caldeira Ltda.,2314377.68,11.89909,431.0,TECNOLOGIA,Ana Júlia das Neves,1404,ibarbosa@example.org,+55 (011) 3279 3862,"Recanto Luísa Leão, 527, da Luz de Leão - AM",SIM,NAO,29.745.860/0001-36
1803,306.52,Benjamim Martins,1960-07-06,65.0,VIUVO,Massagista,1205.57,,,,,,,1689,araujohadassa@example.org,(011) 4815-7949,"Quadra Vinicius Azevedo, 21, Caldeira - RR",SIM,NAO,483.206.951-98
1804,499.12,Paulo Montenegro,2004-02-14,21.0,VIUVO,Governanta,5394.48,,,,,,,1615,raelguerra@example.net,81 5319-7077,"Aeroporto Joaquim Cavalcanti, 4, Alves - MG",NAO,NAO,498.017.625-94
1805,125.0,,,,,,,Monteiro Marques - EI,352883.23,65.4102,352.0,TECNOLOGIA,"Srta. Laís Marques, Otto Pinto, Cauã Rezende, Maria Vitória Correia",1776,jose-miguel34@example.org,0900 927 0943,"Jardim Aragão, 44, Fonseca Alegre - ES",SIM,SIM,04.197.365/0001-09
1806,95.23,,,,,,,Freitas S/A,2599219.08,138.69543,136.0,SERVICOS,"Manuela Mendonça, Letícia Siqueira",374,emelo@example.net,(031) 8187-4967,"Trevo Gonçalves, 990, Correia - MT",NAO,SIM,49.507.261/0001-91
1807,11361.69,,,,,,,Machado da Mata - ME,2692373.91,567.12814,261.0,TECNOLOGIA,"Ana Vasconcelos, Rafael Ribeiro",1154,gabrielmendes@example.net,21 0904 1084,"Chácara Bruna Garcia, Araújo - SC",SIM,SIM,82.601.934/0001-43
1808,303.32,,,,,,,Pinto,2932399.24,47.97407,392.0,INDUSTRIA,Luiza Martins,1692,falbuquerque@example.net,+55 (041) 0565 4604,"Campo Jesus, Peixoto - RR",SIM,SIM,16.498.023/0001-08
1809,133.78,Hadassa Siqueira,1962-09-23,62.0,CASADO,Tecnólogo em rochas ornamentais,1458.19,,,,,,,1108,ana-beatrizlopes@example.net,(021) 1755-2452,"Núcleo da Mata, Andrade de Barbosa - SP",NAO,NAO,524.097.638-47
1810,100.94,Luiza Marques,1952-12-13,72.0,DIVORCIADO,Frentista,2001.44,,,,,,,1212,epimenta@example.org,51 8288 1024,"Feira Monteiro, 4, Silva - RJ",NAO,NAO,068.237.951-40
1811,57.64,,,,,,,Jesus - EI,1153070.07,71.49825999999999,185.0,INDUSTRIA,"Larissa Cirino, Maria Vitória Câmara, Ísis da Cruz, Maria Flor Silva",869,bernardonovaes@example.com,(084) 3167-0300,"Condomínio da Rocha, 1, Marques - TO",NAO,NAO,56.308.927/0001-48
1812,54.52,Ian Peixoto,1954-07-07,71.0,CASADO,Enfermeiro,5065.32,,,,,,,1460,hguerra@example.org,+55 31 2167 8325,"Campo de Rezende, 55, Pastor das Pedras - SC",SIM,SIM,648.507.291-85
1813,167.95,,,,,,,Ribeiro Santos - ME,2375358.29,116.88208,293.0,VAREJO,"Alana Sá, Ana Vitória Nunes",1090,costelaarthur-gabriel@example.com,+55 61 5529-0974,"Setor Marcelo Brito, 56, Duarte de Castro - RN",NAO,NAO,21.506.498/0001-39
1814,5.68,Arthur Gabriel Barros,2007-03-27,18.0,VIUVO,Reumatologista,541.45,,,,,,,1279,jade30@example.com,+55 41 2235 1057,"Viaduto de Campos, 6, Azevedo - SP",NAO,SIM,658.403.972-29
1815,850.7,Bianca Fogaça,1954-08-02,71.0,CASADO,Produtor de eventos,1995.43,,,,,,,1673,julia97@example.net,(011) 7213-2146,"Esplanada Manuella da Cunha, 3, Ferreira - SE",NAO,SIM,482.031.679-69
1816,513.96,,,,,,,Vasconcelos,4720826.3,383.35566,98.0,INDUSTRIA,"Jade Sousa, Henry Gabriel Souza, Igor Camargo, Zoe Martins",186,efarias@example.com,84 3772-9386,"Praça de Rios, 600, Rodrigues - AC",SIM,NAO,47.812.956/0001-51
1817,15.09,,,,,,,Sousa,3031802.06,132.30837,276.0,VAREJO,"Lara Andrade, Leonardo Duarte",36,bfernandes@example.net,+55 21 3587 9250,"Travessa de Almeida, 51, Peixoto - CE",SIM,SIM,74.650.891/0001-68
1818,32.42,,,,,,,Caldeira,1103731.74,230.26326999999998,145.0,SERVICOS,"Dra. Cecília Marques, Bárbara Moraes, Sra. Caroline Barbosa",1216,ofreitas@example.com,+55 (031) 4614 6319,"Loteamento de Peixoto, 46, Pereira - RN",NAO,SIM,81.956.472/0001-14
1819,81.34,,,,,,,Jesus,3113224.43,430.17696,267.0,SERVICOS,Juliana Moraes,1376,dsilveira@example.com,(031) 1273-6395,"Estrada Noah da Conceição, 83, Pimenta - RJ",SIM,SIM,58.637.429/0001-74
1820,69.28,,,,,,,Aparecida - EI,148210.84,572.7315,411.0,SERVICOS,"Augusto Pastor, Laís Campos, Maria Júlia da Mota",343,nascimentomaria-julia@example.com,81 4599 6155,"Jardim Sá, 66, Andrade - SP",SIM,SIM,93.847.251/0001-97
1821,229.65,Luiz Henrique das Neves,1980-12-28,44.0,SOLTEIRO,Capataz,3262.44,,,,,,,1029,rda-cruz@example.com,84 4577 6009,"Aeroporto Maitê Gonçalves, 34, Leão - PE",SIM,SIM,672.389.045-00
1822,537.91,Eduardo Leão,1991-05-08,34.0,VIUVO,Balconista,1543.31,,,,,,,716,pachecoalicia@example.net,+55 11 1538-6450,"Morro Cavalcante, 77, Fonseca - AP",NAO,SIM,534.089.216-60
1823,281.67,,,,,,,Fonseca,2548697.89,69.94299000000001,119.0,TECNOLOGIA,"Sr. Calebe Viana, João Guilherme Gonçalves, Davi Lucas Duarte, Maria Vitória Santos",1543,ofonseca@example.org,(031) 8408-8014,"Condomínio de da Paz, 64, Montenegro Paulista - SE",NAO,NAO,57.629.408/0001-44
1824,45.39,,,,,,,Fonseca Oliveira S.A.,615898.69,586.4286,417.0,VAREJO,"Ana Lívia Câmara, Olívia Ferreira, Srta. Marcela Sales",303,pedro-lucas28@example.com,(084) 1515-5187,"Morro de Souza, 43, Silva de Gonçalves - GO",SIM,SIM,65.041.279/0001-05
1825,143.81,Augusto Monteiro,1996-12-24,28.0,DIVORCIADO,Técnico em tratamento de água,3738.71,,,,,,,581,lunna42@example.com,0900-225-6187,"Alameda de Vargas, 78, Almeida - RS",SIM,SIM,386.402.971-69
1826,233.79,Natália Cirino,1975-07-28,50.0,VIUVO,Passador,2723.35,,,,,,,212,moreiramariah@example.com,+55 81 3903 6315,"Conjunto de Cassiano, 671, Moreira - RS",SIM,SIM,483.291.607-69
1827,425.56,João Miguel Peixoto,1948-02-11,77.0,SOLTEIRO,Revendedor,2976.93,,,,,,,234,silvaapollo@example.com,31 5216 6228,"Praça de Porto, 844, Macedo de Gonçalves - PA",NAO,SIM,891.203.675-03
1828,111.08,,,,,,,Costa,4948805.53,30.50164,86.0,TECNOLOGIA,Srta. Ayla Pires,1836,ravi-luccada-cunha@example.net,+55 (081) 5979 7321,"Vereda Aparecida, 74, Jesus dos Dourados - RS",SIM,SIM,38.429.605/0001-75
1829,287.18,,,,,,,Moreira Moreira S/A,4665717.99,133.1299,449.0,TECNOLOGIA,"Natália Sampaio, Pedro Henrique Mendes",138,ana-julia85@example.net,+55 (011) 2749-2530,"Quadra Novais, 67, Albuquerque - RJ",NAO,NAO,09.541.637/0001-60
1830,221.74,Ana Beatriz Fogaça,1965-08-11,60.0,CASADO,Empregado doméstico,9401.87,,,,,,,1617,pedro57@example.com,81 9244 0808,"Praia Benjamin Garcia, 3, Novaes da Serra - AL",NAO,NAO,372.945.618-00
1831,62.25,,,,,,,Almeida,2852128.7,63.69958999999999,493.0,TECNOLOGIA,Sra. Julia Camargo,349,sampaiojuliana@example.com,0300-099-4613,"Loteamento Rios, 57, Castro - AM",NAO,SIM,09.175.628/0001-00
1832,54.9,Benjamin Barbosa,1953-10-22,71.0,SOLTEIRO,Endodontista,314.1,,,,,,,908,francisco30@example.net,+55 (084) 8692 0389,"Avenida Isabela Abreu, 6, Sousa das Pedras - SC",SIM,NAO,436.209.587-00
1833,62.91,Rael da Mota,1947-03-23,78.0,DIVORCIADO,Regente,29179.86,,,,,,,1547,limacalebe@example.org,+55 (071) 6412-4393,"Feira Oliveira, 751, Pereira - GO",SIM,SIM,832.760.951-30
1834,514.42,Nina Novaes,1997-03-04,28.0,SOLTEIRO,Necromaquiador,2398.79,,,,,,,356,correiagabriel@example.net,+55 (061) 6378-7082,"Largo de da Costa, 2, Moura - TO",NAO,SIM,601.735.294-61
1835,58.06,Mathias Rezende,2005-05-26,20.0,SOLTEIRO,Juiz de futebol,3170.71,,,,,,,345,maria-eduardaalbuquerque@example.com,+55 31 4377 3136,"Sítio de Costa, 2, Viana - PR",NAO,SIM,291.634.805-06
1836,389.21,,,,,,,Pereira Pimenta Ltda.,3067362.84,108.04764,124.0,INDUSTRIA,"Elisa Oliveira, Laís Pastor, Davi Lucas Borges, Maria da Conceição",1260,imarques@example.org,+55 21 0593-1164,"Conjunto Vasconcelos, 30, Peixoto - MG",NAO,NAO,76.089.412/0001-01
1837,799.94,Hadassa Peixoto,1944-09-28,80.0,DIVORCIADO,Prensista,1009.59,,,,,,,940,ana-luizapimenta@example.org,+55 (084) 7476 2268,"Estrada Vargas, 81, Gonçalves - PB",SIM,SIM,230.941.658-42
1838,111.96,Isabella Caldeira,1961-06-13,64.0,SOLTEIRO,Veterinário,1923.69,,,,,,,1804,hnovais@example.com,+55 (051) 1223-0683,"Rodovia Correia, Nascimento da Mata - CE",NAO,NAO,492.805.716-30
1839,528.74,Sr. João Vitor Martins,2001-09-23,23.0,SOLTEIRO,Assistente de produção,10296.9,,,,,,,1032,da-mataalice@example.net,+55 31 3924-1881,"Rua Maya Alves, 81, Monteiro - AP",NAO,SIM,641.783.259-73
1840,63.51,,,,,,,da Paz S/A,4603334.54,121.28666,341.0,TECNOLOGIA,Rael Cassiano,67,giovanna58@example.com,0800 585 5179,"Recanto Lima, 8, Pastor da Serra - GO",NAO,NAO,61.248.930/0001-53
1841,185.37,,,,,,,Pacheco S.A.,2404865.64,580.5255400000001,66.0,TECNOLOGIA,"Dr. Juan Vieira, Danilo Leão",1087,da-costahenry-gabriel@example.org,+55 61 6293-9555,"Vale de Carvalho, 3, Porto - PI",SIM,NAO,04.152.968/0001-94
1842,357.42,Maria Clara Pacheco,1972-08-26,53.0,SOLTEIRO,Gestor de recursos humanos,2459.04,,,,,,,685,anthony-gabriel50@example.com,81 9984 6169,"Campo de da Luz, da Rocha de Goiás - ES",SIM,NAO,375.408.126-80
1843,639.14,,,,,,,Nunes - EI,4252182.04,39.5343,130.0,VAREJO,José Pedro Santos,227,tsilveira@example.net,(071) 2563 9815,"Trevo Benjamim da Luz, 80, Camargo - SC",NAO,SIM,60.149.325/0001-62
1844,32.5,Dr. Murilo Rocha,1973-09-14,51.0,DIVORCIADO,Químico,4486.65,,,,,,,656,raquel31@example.com,+55 (021) 6916 4263,"Largo Mariana Costa, Ramos - TO",SIM,SIM,257.194.603-06
1845,640.98,João Lucas Aragão,1989-01-06,36.0,VIUVO,Assistente social,4398.57,,,,,,,720,bda-conceicao@example.org,(021) 8534-5589,"Fazenda Allana Novais, 11, Sales - DF",NAO,SIM,086.734.192-04
1846,141.96,,,,,,,Gonçalves,2066293.97,33.626709999999996,464.0,VAREJO,Antony Andrade,1220,thomasda-mota@example.com,51 2104 8230,"Morro Laís Caldeira, 84, Novaes - PI",NAO,NAO,05.892.364/0001-47
1847,708.31,Yasmin da Mata,2006-10-09,18.0,SOLTEIRO,Instalador de linha telefônica,1506.35,,,,,,,1171,riosemanuel@example.net,84 1449 0511,"Setor Mendonça, 10, da Costa do Campo - AL",NAO,SIM,385.461.079-39
1848,78.98,Maya Aragão,1992-11-18,32.0,SOLTEIRO,Capitão,3735.54,,,,,,,1314,wpereira@example.com,(051) 9800-4531,"Viaduto Vasconcelos, 27, Marques da Serra - MA",NAO,SIM,436.250.789-29
1849,183.26,Eduardo Novais,1954-09-21,70.0,CASADO,Cancerologista ou Oncologista,3374.71,,,,,,,1870,lopesvalentim@example.org,0800 883 7179,"Avenida de Fogaça, 10, Barbosa - AP",NAO,NAO,279.014.563-61
1850,451.15,,,,,,,Moraes,707700.45,183.73117000000002,2.0,INDUSTRIA,Caleb Mendes,1918,carvalhodavi-lucas@example.com,+55 (021) 3548 0376,"Setor Noah da Mata, 45, da Rosa do Campo - SE",SIM,NAO,50.843.126/0001-04
1851,324.9,Evelyn Machado,1952-02-03,73.0,VIUVO,Headhunter,695.59,,,,,,,1347,mfonseca@example.com,0300 122 1627,"Estação Barros, 92, das Neves - DF",NAO,SIM,763.490.218-78
1852,548.68,,,,,,,Pires - ME,985885.73,42.4446,66.0,AGRONEGOCIO,"Oliver Pereira, Dra. Emanuella Rios, Rafaela Pacheco, Bruna Mendonça",628,ana-cecilia26@example.net,61 9401 9584,"Praia Maria Sousa, Casa Grande do Sul - GO",SIM,SIM,97.461.052/0001-05
1853,267.44,Mateus Carvalho,1995-12-10,29.0,DIVORCIADO,Produtor musical,6340.92,,,,,,,320,luiz-gustavopinto@example.org,+55 61 5686-0674,"Trecho Farias, 2, Barbosa da Praia - RS",NAO,SIM,573.849.216-19
1854,657.65,Dra. Sabrina Araújo,1981-05-15,44.0,VIUVO,Editor,2646.45,,,,,,,443,amacedo@example.net,+55 84 9296-3402,"Sítio Nogueira, Mendonça - BA",NAO,NAO,301.968.472-22
1855,18.56,,,,,,,Correia,4879186.92,141.2801,480.0,INDUSTRIA,Dra. Manuella Pastor,354,yasmin93@example.org,+55 (071) 3617-8597,"Passarela das Neves, 72, Rodrigues das Flores - MT",NAO,NAO,10.423.856/0001-23
1856,115.49,Ana Laura Alves,2001-02-07,24.0,CASADO,Plastimodelista,6821.42,,,,,,,1314,hcosta@example.net,81 3062 0123,"Vale de Carvalho, 18, Sá Verde - RN",NAO,NAO,194.752.068-76
1857,57.63,,,,,,,Pires S/A,3433906.6,183.6739,247.0,INDUSTRIA,Murilo da Rosa,1150,jadegoncalves@example.com,+55 (021) 2985-7764,"Vila Vargas, 58, Cirino - AL",SIM,SIM,29.560.814/0001-62
1858,179.47,,,,,,,Viana S.A.,459053.8,209.34895,432.0,VAREJO,"Pedro Lucas Pastor, Agatha Cavalcanti, Dra. Isabelly Andrade, Erick Oliveira",1449,camposlucas@example.org,+55 (031) 0703 7193,"Vale de da Mata, 41, da Paz de Novais - AM",SIM,NAO,19.526.043/0001-33
1859,185.56,Benicio Sales,1981-09-23,43.0,DIVORCIADO,Ascensorista,3146.84,,,,,,,205,joaquimnunes@example.org,61 6742 5142,"Núcleo Novaes, 64, Albuquerque dos Dourados - RO",NAO,SIM,431.670.298-03
